Headline,Body ID,Stance
Matt Taibbi on leave of absence from First Look Media,569,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,2096,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",121,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",311,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,2064,agree
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,1859,agree
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",2293,discuss
An audio recording of the Michael Brown shooting has reportedly surfaced,1605,discuss
Christian Bale quits Steve Jobs movie,2403,unrelated
Report: Amazon to Launch Ad-Supported Streaming Service,1744,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1679,discuss
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",40,unrelated
"Tropical spider burrows under man's skin, lives there for three days",2459,unrelated
"Forty years ago, Lego wrote a powerful letter to parents about how gender works",1901,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",887,agree
Isis claims to behead US journalist,2524,discuss
"Source: Pot in NYC may soon net just a ticket, not arrest",1406,discuss
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",2277,discuss
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1358,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",1950,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,1642,unrelated
Robert Plant ripped up $800M Led Zeppelin reunion contract,2489,discuss
Christian Bale to Play Steve Jobs in New Movie,919,unrelated
Woman spends a week in KFC to get over her break up,2414,agree
Rumor Fatigue Sets In at False Alarms of Castro’s Death,47,unrelated
"No, there aren’t any Ebola cases in Iraq",1821,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,714,discuss
ISIS Video Claims to Show Beheading of British Hostage,1528,unrelated
Fisherman lands 19 STONE catfish which could be biggest in world to be hooked,2196,agree
"In Moscow, police are looking for a felon, cut the male genitals",1854,unrelated
IS Fighters Seize Weapons Cache Meant for Kurds,1127,agree
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1083,unrelated
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",858,discuss
Resetting iOS 8 Preferences May Wipe iCloud Files,2061,unrelated
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2489,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1439,unrelated
"Despite no Ebola case in Kansas City, the rumor goes viral",99,unrelated
Future Apple Watches could include platinum models - report,887,unrelated
20-Year-Old Quarter Pounder Looks About the Same,5,agree
Nigeria says it has deal with Boko Haram to release kidnapped girls,1019,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1471,discuss
NBC weatherman caught urinating in the woods live on air,40,unrelated
"Boko Haram denies truce, says kidnapped girls married",2502,unrelated
KANE'S FUTURE IN WINNIPEG IN DOUBT?,1577,discuss
'There is no limit to their depravity' Islamic State FEED mother her own SON,2349,unrelated
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,1988,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1737,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",298,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,225,unrelated
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2106,discuss
REPORT: Alleged New Audio of Michael Brown Shooting,971,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,1569,agree
ISIS Beheads American Journalist,11,unrelated
Soldier shot near Canadian parliament building,2304,unrelated
Islamic State claims to have beheaded American journalist,2047,discuss
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1289,unrelated
Pentagon: ISIS Got U.S. Weapons Package,1572,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1893,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,34,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,2060,discuss
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,1981,unrelated
Paul Revere's 1795 time capsule unearthed,2509,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',1786,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,688,discuss
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,126,unrelated
Michael Phelps' Reported Girlfriend Reveals She Was Born Intersex,1849,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,639,discuss
#Hairgate: iPhone 6 users say device pulls out hair,2531,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1580,agree
Michael Brown shooting audio caught on tape?,693,discuss
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,879,unrelated
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,1893,unrelated
Doubts cast over Nicaragua meteorite claim,269,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2523,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",1708,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,524,unrelated
"Nun gives birth, intends to keep baby",1164,unrelated
Teacher sex tape exposed as a FAKE after internet detectives trace the origin of pornographic clip,482,agree
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1374,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,1912,discuss
"Don't forget to tip...especially if you spend $300,000",574,unrelated
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',367,unrelated
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",1137,unrelated
Daash Ebola transferred to Mosul {Google Translate],950,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,524,discuss
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,1530,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,1863,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1503,unrelated
Boko Haram denies it has agreed ceasefire,1364,unrelated
World's oldest burger,199,unrelated
"Dead for 48 minutes, Catholic Priest claims God is female",2520,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1011,discuss
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,198,agree
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,2523,agree
Video Purports To Show Beheading Of U.S. Journalist By Militants,2304,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),2175,unrelated
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",251,unrelated
Video Purports to Show Beheading of American Journalist,1569,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,1210,unrelated
ISIL Beheads American Photojournalist in Iraq,337,discuss
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1298,discuss
The Case of the Stolen Batmobile Has Been Solved,942,discuss
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",1708,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2177,unrelated
Matt Taibbi on leave of absence from First Look Media,879,discuss
Giant 8ft 9in catfish weighing 19 stone caught in Italy is thought to be the biggest ever reeled in with a rod and line,677,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1249,discuss
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,1500,unrelated
Isis video claims to show beheading of British hostage David Haines,1011,unrelated
McDonald’s Will Stop Serving Overweight Customers Beginning 1/1/15,2096,unrelated
Christian Bale to Play Steve Jobs in New Movie,286,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2045,unrelated
Apple in talks to become launch partner for cable-free HBO Now service,551,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",2377,unrelated
Kim Jong-Un planning Scottish restaurant,1574,unrelated
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,860,unrelated
The Chinese Guide to Avoiding a Bad English Name,87,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,1422,unrelated
Tiger Woods' former luxury island goes on sale,1660,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",208,unrelated
"Vice's Shane Smith drops $300,000 on Vegas dinner",500,unrelated
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,846,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,900,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1786,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2172,discuss
"Apple Watch Gold Edition may cost as much as $5,000",1483,unrelated
Government fires employee who skipped work for 24 years,2036,unrelated
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,1776,unrelated
Rodney Constantine keeps Facebook promise and turns himself in to police,686,unrelated
NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,1835,unrelated
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,1266,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',691,unrelated
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,2203,discuss
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1660,unrelated
Michelle Obama’s face blurred by Saudi state television,1263,unrelated
A Murdered Witness?,1921,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1857,unrelated
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",2328,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,220,unrelated
This Kid Made $72 Million During Lunch,2009,unrelated
Isis video claims to show beheading of British hostage David Haines,2034,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1034,unrelated
"So, There Might Be a Rat Infestation at Vogue",2064,discuss
Texas plumber's truck on front line of Syria war,320,unrelated
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',1260,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",821,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1549,unrelated
Christian Bale will not play Steve Jobs,2531,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",984,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2033,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,2115,unrelated
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",1156,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1361,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,559,unrelated
According to some Russians this dark figure stumbling through the snowy woods is a Yeti - and they even have a footprint. Hmmmmm,2280,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1820,unrelated
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,2002,unrelated
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,1802,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,388,unrelated
Apple Watch launch reportedly planned for February with limited supply,2431,discuss
6 Islamist militants killed in US attack in Somalia,1355,unrelated
"Marine Gets Shot in the Head, Walks Away",2360,agree
White House fence-jumper made it far deeper into building than previously known,887,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",382,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,320,unrelated
iOS 8 bug could delete your iCloud Drive documents,545,discuss
Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,1183,unrelated
Saudi fatwa banning snowmen triggers heated debate,1950,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",2403,discuss
Isis claims it has US airdrop of weapons,2115,unrelated
This College Student Claims She Was The 'Teletubbies' Sun Baby,2371,discuss
The Apple Watch's battery life will reportedly be just like any other smartwatch,1492,unrelated
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",1893,unrelated
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2385,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1857,unrelated
"Paradise is open to all, even dogs, Pope tells boy",1574,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2020,unrelated
"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",1012,unrelated
Reports of missing Libyan planes raise 9/11 terror fears,1660,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,366,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1260,unrelated
"A Vice Guide To Spending $300,000 On Dinner",2404,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,1931,discuss
IS Fighters Seize Weapons Cache Meant for Kurds,104,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,77,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,1256,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,2481,discuss
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,625,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",2306,discuss
"And finally: Apple Watch to launch 9 March with 100,000 apps",702,unrelated
Militant Group Says It Killed American Journalist in Syria,2109,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,1073,discuss
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,693,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2141,unrelated
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,1772,discuss
ISIS fighters seize weapons airdrop meant for Kurds,2168,discuss
"TEXAS TURKEY FARM CONTAMINATED WITH EBOLA, OVER 250,000 HOLIDAY TURKEYS INFECTED",1606,unrelated
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",698,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2495,discuss
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,2269,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",2448,unrelated
Video shows ISIL beheading of photojournalist James Foley,511,unrelated
Star Wars VII for a New SUMMER Release Date!?,1028,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,564,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",1645,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,43,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1974,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,190,unrelated
Report: Apple Watch Will Need Charging Every Day,2213,agree
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",2213,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1715,discuss
SEE IT: California homeless man uses $100 gift to give food to others,585,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2147,discuss
New iOS 8 bug can delete all of your iCloud documents,2526,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',2133,unrelated
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",887,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,1056,disagree
Michael Brown shooting audio caught on tape?,944,discuss
Iraqi media says ISIS militants have contracted Ebola,702,unrelated
Pope Francis tells boy whose dog had died that heaven is open to all,686,unrelated
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1256,unrelated
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,524,unrelated
I aborted my baby because it was a boy,1673,unrelated
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,524,unrelated
Kim Jong-un drinks rare snake wine to boost love life!,1605,unrelated
Texas plumber's truck on front line of Syria war,13,unrelated
Isis claims it has US airdrop of weapons,1938,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,1164,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,1351,unrelated
MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15,1383,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1602,discuss
Ferguson riots: audio may have captured Michael Brown shooting,1832,unrelated
GCPD Solved Stolen Batmobile Case?,1737,discuss
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1494,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2470,unrelated
Russian Man Wakes Up to Find His Testicles Have Been Stolen,1299,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,706,unrelated
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2046,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1673,agree
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1807,unrelated
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",1983,discuss
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2127,unrelated
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,1920,discuss
ISIS video showing beheading triggers international response,2206,discuss
Nigeria says it has deal with Boko Haram to release kidnapped girls,1139,discuss
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",609,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2056,discuss
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,2509,discuss
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,304,unrelated
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,598,agree
Boko Haram Denies Nigeria Cease-Fire Claim,1603,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",1966,unrelated
Vigilantes cut off alleged rapist's penis,689,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",2025,discuss
Journalist James Wright Foley reportedly beheaded by ISIS,928,discuss
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',2261,discuss
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,571,unrelated
Was The Batmobile Stolen In Detroit?,137,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2249,discuss
Lebanon confirms holding ISIS chief’s kin,691,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,2317,discuss
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,807,discuss
Alleged audio of Michael Brown shooting released,2345,discuss
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,539,unrelated
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,1785,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,121,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1853,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",1480,discuss
"No, Banksy hasn’t been arrested",2283,unrelated
Isis militants claim to have killed US journalist James Foley,2287,unrelated
Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,2266,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",1442,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',571,unrelated
Comcast blocks Tor,1589,unrelated
Nigeria and Boko Haram 'agree ceasefire and girls' release',2139,discuss
"Report: new 12-inch MacBook Air slims down, has single USB port",1679,unrelated
Islamic State claims it executed American photojournalist James Foley,1966,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,26,unrelated
Not coming to a store near you: The pumpkin spice condom,699,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",115,unrelated
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,1024,discuss
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1349,unrelated
Indian worker sacked after going on leave for 24 years,2441,agree
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1888,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,350,unrelated
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,1317,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,2519,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,632,discuss
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,648,agree
Report: Amazon to Launch Ad-Supported Streaming Service,2307,unrelated
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",902,discuss
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,533,agree
God Is A Woman – Resurrected Father Narated,2265,unrelated
WTC rats scare off Anna Wintour,944,unrelated
Saudi cleric condemns snowmen as anti-Islamic,399,agree
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",1883,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,695,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2520,unrelated
Banksy arrest hoax: US website claims street artist caught in Watford,1898,unrelated
Libya: Missing Libya Planes Spark Security Concerns,2398,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),428,discuss
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,2448,unrelated
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1438,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1295,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1439,unrelated
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1125,unrelated
Indian civil servant sacked 'after 24-year sickie',1213,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1588,unrelated
Pentagon: Airstrike killed terror leader in Somalia,1746,unrelated
Lego letter to parents in 1974 on gender equality still resonates 40 years on,1292,agree
Seven teenage girls get pregnant on school trip,2230,unrelated
Soldier shot in Ottawa at War Memorial,2347,agree
Isilkulskom student has gained superhero powers after shock,1006,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1473,unrelated
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,2104,unrelated
Tropical spider 'burrowed under man's skin through scar' - video report,1549,unrelated
Teen Makes $72 Million on the Stock Market,1987,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,171,unrelated
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1900,unrelated
Lebanon confirms holding ISIS chief’s kin,1875,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1097,unrelated
North Korea Leader Kim Jong Un Is Still In Charge: Source,571,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,1347,unrelated
British hostage David Haines beheaded by Islamic State terrorists,1645,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",1814,unrelated
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,882,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,2404,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1298,discuss
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2404,discuss
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,2283,agree
ISIS cracks down on five confirmed Ebola cases among fighters: official,720,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1299,unrelated
"12in Retina MacBook Air release date rumours: All-new 12in MacBook Air design for 2015, launching at WWDC?",1852,unrelated
High School Student Rumored to Have Made $72 Million Trading Stocks,2009,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,2116,unrelated
Someone painted a graffiti dick on a $2.5 million car,1435,unrelated
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",40,unrelated
Rumors of ISIS leader's death debunked,2036,unrelated
BREAKING: Soldier shot at War Memorial in Ottawa,2269,unrelated
