Headline,Body ID,Stance
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,948,agree
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,648,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",298,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,1804,unrelated
The Case of the Stolen Batmobile Has Been Solved,529,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,1837,disagree
Iraqi media says ISIS militants have contracted Ebola,2075,discuss
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1385,unrelated
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,754,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,115,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",35,unrelated
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,2521,agree
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,2202,discuss
This Is The Most Epic Way To Quit Your Job,773,unrelated
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,1634,unrelated
Libya: Missing Libya Planes Spark Security Concerns,1022,unrelated
Spec leak suggests Apple Watch will be on par with Android Wear rivals,1828,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1541,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,244,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,1800,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,206,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2156,unrelated
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,2234,agree
Soldier shot at War Memorial; multiple shots fired in Parliament,1670,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1630,agree
ISIS Beheads American Journalist James Foley in Video Message to U.S.,1873,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,2268,discuss
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2234,unrelated
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,1853,unrelated
Big Bank Hank dead: Sugarhill Gang member and rapper dies aged 57,281,unrelated
Islamic State claims it executed American photojournalist James Foley,1589,discuss
Whiz kid stock picker: I didn't actually make $72M trading,1205,unrelated
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,1319,unrelated
Man chops off own penis after being dumped by his girlfriend,195,unrelated
"Report: new 12-inch MacBook Air slims down, has single USB port",1344,discuss
Isis claims it has US airdrop of weapons,104,unrelated
Saudi cleric condemns snowmen as anti-Islamic,25,agree
Apple Watch mass production kicks off in January: Report,2278,unrelated
Amazon plans a streaming-video alternative,1971,unrelated
Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,2421,unrelated
Isilkulskom student has gained superhero powers after shock,1476,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1336,agree
Comcast Says You Can Keep Your Tor,2178,agree
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,1413,agree
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,959,unrelated
American Predator Drone Circling Islamic State’s Stronghold,1740,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,874,unrelated
Report: Christian Bale Will Play Steve Jobs,571,unrelated
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",984,unrelated
"UBS survey finds 10% of consumers want a smartwatch, expects 24M Apple Watch sales in fiscal 2015",1864,unrelated
Militant Group Says It Killed American Journalist in Syria,2386,discuss
Was The Batmobile Stolen In Detroit?,1419,unrelated
British Man Slaps People If They Sneeze In Public,678,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,513,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,539,unrelated
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,119,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",608,discuss
"Nun gives birth, intends to keep baby",2492,agree
"Apple Watch Power Reserve feature will save battery life, report says",1223,unrelated
ISIS leader dead?,1889,discuss
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1786,unrelated
ESPN’s Domestic Abuse Tonight Panel Will Be 100% Dudes,2181,disagree
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2093,discuss
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,944,discuss
James Foley remembered as 'brave and tireless' journalist,1116,discuss
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2360,unrelated
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,664,unrelated
ISIL Beheads American Photojournalist in Iraq,87,unrelated
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,8,unrelated
Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,2246,agree
Alleged audio of Michael Brown shooting released,2020,unrelated
Boko Haram denies it has agreed ceasefire,1661,unrelated
11 jetliners 'missing' after Islamist takeover of airport,1575,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2156,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1034,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",2434,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",855,unrelated
Teacher sex tape exposed as a FAKE after internet detectives trace the origin of pornographic clip,1357,unrelated
Utah man hospitalized after eggnog-chugging competition,1127,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,933,discuss
Isis claims it has US airdrop of weapons,1361,discuss
Jihadi John identity revealed as Mohammed Emwazi: live,1424,discuss
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,2123,unrelated
Watch marine take sniper shot to the head and live,666,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2317,discuss
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1346,discuss
US hostage Luke Somers dies after rescue bid,271,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1883,unrelated
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,2367,unrelated
Seth Rogen to play Woz in Jobs biopic,1681,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,971,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1708,unrelated
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,1256,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,40,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1458,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,225,unrelated
Christian Bale to Play Steve Jobs in New Movie,91,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1302,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,614,unrelated
US officials: Video shows American's execution,1574,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1403,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2039,unrelated
Cesar Millan is Not Dead: Dog Whisperer Death Hoax Circulates,1175,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,125,unrelated
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,789,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",938,unrelated
Islamic State claims to have beheaded American journalist,938,unrelated
ISIL Beheads American Photojournalist in Iraq,847,discuss
Willie Nelson Dead? Internet Freaks Out As Another Celebrity Death Hoax Makes The Rounds,185,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,1649,discuss
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",2037,discuss
Samsung is reportedly making a secret new chip in the Apple Watch,1854,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1175,unrelated
ISIS Video Claims to Show Beheading of British Hostage,1178,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2096,unrelated
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,2152,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,1361,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,524,unrelated
Macaulay Culkin Dead?,804,discuss
Police find mass graves with at least '15 bodies' near Mexico town where 43 students disappeared after police clash,1678,unrelated
Government fires employee who skipped work for 24 years,574,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,155,unrelated
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,979,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,56,unrelated
James Foley remembered as 'brave and tireless' journalist,1385,unrelated
400 men cut their testicles off believing it would help them meet God,1572,unrelated
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1949,agree
Air travelers wary of Ebola fears seen with surgical masks ... and a HAZMAT suit,1885,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,587,agree
"Apple Watch Gold Edition may cost as much as $5,000",385,unrelated
Seth Rogen to play Woz in Jobs biopic,1058,unrelated
"Despite no Ebola case in Kansas City, the rumor goes viral",1843,unrelated
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),125,unrelated
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,1294,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",40,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",1680,discuss
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,908,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,1726,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1352,discuss
"Want a Gold Apple Watch? All You Need is $5,000",1240,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,1541,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1071,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,132,unrelated
Gateway Pundit,913,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1459,discuss
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,22,unrelated
Pentagon: ISIS Got U.S. Weapons Package,1785,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,280,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,968,unrelated
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,2197,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2386,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1896,discuss
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,1769,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",1528,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,461,discuss
The pumpkin spice condom is not happening,703,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",2498,unrelated
Seven girls as young as 13 become pregnant on a school trip,208,unrelated
Research Medical Center denies reports that a patient has Ebola,1015,agree
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",227,unrelated
Magic mushrooms found at Buckingham Palace,1047,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",846,unrelated
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1829,unrelated
BREAKING NEWS: Gunman 'shot dead' after wounding soldier near Canada parliament,2087,unrelated
US drones hunt Isis leader in Syria,1213,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,840,discuss
Big Bank Hank of The Sugarhill Gang is dead at 57,1979,unrelated
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,1832,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,1492,disagree
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,1926,unrelated
Alleged audio of Michael Brown shooting released,2481,discuss
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,2272,unrelated
Apple Watch to reportedly offer 'Power Reserve' to help extend battery life,2106,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,1252,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",125,unrelated
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,208,unrelated
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,1795,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1040,unrelated
You all had an abortion! [Google Translate],2248,agree
"No, Banksy hasn’t been arrested",804,unrelated
"Batmobile stolen in Detroit? Good one, joker!",1751,agree
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,933,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2299,unrelated
British Aid Worker Confirmed Murdered By ISIS,1528,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",2252,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1948,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",1026,agree
Michael Phelps’ alleged girlfriend says she was born intersex,442,unrelated
Comcast Says You Can Keep Your Tor,2044,unrelated
Amazon.com to open first physical store in Manhattan: DJ,1817,unrelated
Kurds fear Isis use of chemical weapon in Kobani,483,unrelated
Mexican students not among bodies found in mass graves,1825,unrelated
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",2142,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,1646,discuss
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,2024,agree
Christian Bale will not play Steve Jobs,1854,unrelated
"ISIS Unleash ""Scorpion"" Bombs In Iraq",2175,unrelated
Vladimir Putin Bird Poop Video is Fake,2278,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1826,unrelated
Mexico checks if 43 missing students in mass grave,1678,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,40,unrelated
Nujaifi Condemns / Daash / crime in Saqlawiyah and Alsiger areas of Anbar.,2411,unrelated
Texas City plumber's truck ends up in Syrian war,2379,agree
Watch: US marine survives Taliban sniper headshot in Afghanistan,2360,agree
Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,286,unrelated
Nicaraguan commission on possible meteorite crash presents rock samples,2118,unrelated
Apple-HBO Deal Seen Launching Web-only Apple TV Streaming Service For $15 Per Month,727,discuss
Comcast Declares War on Tor?,1572,discuss
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,906,unrelated
ISIS militants trick mother into ‘eating her kidnapped son’,204,unrelated
Iraqi media: ISIS militants have contracted Ebola,2078,unrelated
Singing polar bear facing ASBO after noise complaint,1606,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",633,unrelated
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,720,unrelated
Reports: Islamic State uses chlorine gas against Iraqi forces,2197,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,2115,agree
Mystery man slaps shoppers around head for sneezing,34,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,527,unrelated
Islamic State claims to have beheaded American journalist,2296,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,2056,unrelated
Watch: ISIS Claims to Have Captured U.S. Airdropped Weapons,2509,discuss
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",1708,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2403,discuss
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",170,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,724,agree
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",847,discuss
Duped again: Macaulay Culkin is not dead,1012,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,2296,unrelated
Video Purports to Show Beheading of American Journalist,1574,unrelated
US hostage Luke Somers dies after rescue bid,2411,unrelated
Dog Found Abandoned With Suitcase Filled With His Belongings,347,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,2313,unrelated
Tropical spider burrowed under Bali tourist's skin,2297,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",1805,agree
Star Wars 7: JJ Abrams want to move release to summer 2015,1269,discuss
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",2463,discuss
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",793,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",1752,agree
"'Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",1697,unrelated
Conflicting reports on alleged IS capture of Canadian woman,1299,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,1673,agree
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",208,unrelated
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,1968,discuss
"Small meteorite strikes Nicaragua, government says",1744,unrelated
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,2343,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1959,agree
Missing Mexican students 'not found in mass grave',529,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2397,discuss
Isis claims to behead US journalist,1009,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1256,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1832,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,125,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,2330,unrelated
Rapper Big Bank Hank of Sugarhill Gang dies at 57,1979,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,1899,unrelated
Man who SLAPS people if they sneeze in public being hunted by police,724,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1853,unrelated
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',573,unrelated
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1647,agree
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1862,discuss
Another American hostage at risk by Islamic state,704,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,62,discuss
Police hunting mystery 'slapper' in tweed jacket who attacks people who sneeze in town's high street,678,unrelated
Terrorism fears rise amid reports of stolen jetliners,1489,unrelated
That powerful Lego letter to parents from the 1970s? It's real,989,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,1825,unrelated
"No, a mechanical polar bear is not about to be given an Asbo",2299,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1630,discuss
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,1844,unrelated
"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",1867,discuss
Video messaging service verifies timing of CNN audio recording,1461,discuss
"Video showing American journalist beheaded believed real, officials and family say",1535,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",848,discuss
Boko Haram denies ceasefire claim by Nigeria's government,1022,unrelated
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,633,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',542,discuss
The baby from Teletubbies reveals herself,2343,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,931,discuss
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,2459,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",2241,discuss
ISIS militants trick mother into ‘eating her kidnapped son’,2197,discuss
Resetting iOS 8 Preferences May Wipe iCloud Files,382,unrelated
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,676,unrelated
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1852,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1786,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2234,agree
"No, Banksy has not been arrested (sigh)",1296,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,1547,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2235,discuss
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1240,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",1831,agree
Lynch Mob Castrates Alleged Rapist In Rajasthan,2005,agree
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,0,unrelated
Kim Jong-un drinks rare snake wine to boost love life!,587,unrelated
Apple Watch to reportedly offer 'Power Reserve' to help extend battery life,487,discuss
Video Purports to Show Beheading of American Journalist,874,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,346,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,712,unrelated
Priest' claim of seeing God as a woman dismissed as hoax,2520,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2530,discuss
Putin’s motorcade looks suspiciously like a massive…,1021,unrelated
James Foley remembered as 'brave and tireless' journalist,1913,unrelated
Questions raised over Nicaragua 'meteorite',373,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),1131,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],744,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1435,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,2078,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1291,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",892,unrelated
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,2455,discuss
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,984,unrelated
The rats eat Prada at Vogue NY office,30,unrelated
US officials: Video shows American's execution,419,discuss
Experts: More facts needed on purported audio recording of Michael Brown shooting,2034,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2115,unrelated
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",1049,unrelated
80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,2281,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,2295,discuss
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),1946,discuss
South Korea: Kim Jong Un had ankle surgery to remove cyst,2053,discuss
Islamic State 'training pilots to fly fighter jets',487,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1003,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,7,unrelated
Christian Bale quits Steve Jobs movie,321,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,634,unrelated
The Chinese Guide to Avoiding a Bad English Name,2220,unrelated
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,1921,unrelated
Texas plumber's truck on front line of Syria war,35,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,632,discuss
CNN audio: Is this the moment Michael Brown was shot?,450,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,1438,unrelated
Watch: US Marine saved by helmet after being shot by Taliban sniper,1724,unrelated
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,1268,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,527,unrelated
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,846,unrelated
