Headline,Body ID,Stance
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,1933,agree
Meteor Leaves 40-Foot Crater Near Managua's Airport,1722,discuss
Axl Rose Dead? Fans Freak Out Over Death Rumors,1161,agree
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",725,unrelated
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,2213,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,371,discuss
Priest who died for 48 minutes says he met God and she’s a woman,2526,unrelated
More American Weapons for ISIS,2009,unrelated
This resignation letter in a video-game could be the greatest ever,2458,agree
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1385,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,239,unrelated
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,1104,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",1165,unrelated
Jilted lover chops off his penis after girlfriend dumps him,522,discuss
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,1372,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,529,unrelated
A Bogus Banksy,614,unrelated
Police hunt tweed-jacket wearing man who slaps shoppers for SNEEZING,402,agree
ISIS fighters ‘have contracted Ebola’,737,unrelated
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,761,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1808,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",1832,unrelated
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,342,unrelated
Tiger Woods serving secret PED suspension?,438,unrelated
Kim Jong-un: obese leader 'fractured both ankles',2413,unrelated
Christian Bale will not play Steve Jobs,1846,agree
Mystery man slaps shoppers around head for sneezing,1883,unrelated
Here Are Microsoft's New Robot Security Guards,1074,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,170,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1574,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,900,agree
Homeland Security: No ISIL fighters on U.S. border,1376,agree
Insurgents killed in Nigeria despite alleged truce with Boko Haram,344,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,676,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,2106,discuss
An audio recording of the Michael Brown shooting has reportedly surfaced,944,discuss
Experts: More facts needed on purported audio recording of Michael Brown shooting,1263,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1347,unrelated
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,139,unrelated
"So, There Might Be a Rat Infestation at Vogue",2031,discuss
Video: Marine survives Taliban sniper headshot thanks to helmet,1137,unrelated
A bunch of cool health features were cut from the Apple Watch at the last minute,971,unrelated
Nigeria says ceasefire agreed with Boko Haram,2463,discuss
EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,2472,unrelated
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,527,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,139,unrelated
Was The Batmobile Stolen In Detroit?,1737,discuss
Batmobile wasn't stolen: Cops,2431,unrelated
Accountant Says Comcast Got Him Fired for Contesting Bogus Charges,2034,unrelated
Video shows ISIL beheading of photojournalist James Foley,1786,unrelated
Passenger Wears A Hazmat Suit To Dulles Airport [PHOTO],986,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1786,unrelated
Saudi cleric condemns snowmen as anti-Islamic,1950,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,690,unrelated
Did a Meteorite Impact in Nicaragua over the Weekend?,534,unrelated
Report: Christian Bale Just Bailed on the Steve Jobs Movie,2343,discuss
You all had an abortion! [Google Translate],1277,unrelated
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,506,agree
Audio may have captured Michael Brown shooting,2044,unrelated
Man With Ebola-Like Symptoms Claims Contact With 'Patient Zero' in Texas,1582,unrelated
US officials: Video shows American's execution,1019,unrelated
Mass grave found after 40 students disappear in Mexican protest,1538,unrelated
'Spiderman' squished: Experts debunk claims,2303,unrelated
Hilarious: North Dakota Pays Special Tribute to President Obama,2220,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",1478,unrelated
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,2067,unrelated
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,2409,discuss
ISIS executioner 'Jihadi John' named by media,2328,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,2147,discuss
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),472,unrelated
Hospital: Man not being treated for Ebola in Kansas City,2104,agree
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",1213,unrelated
Marijuana May Soon Spark Just a Ticket in New York,2217,discuss
Indian worker sacked after going on leave for 24 years,860,unrelated
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,320,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,2304,unrelated
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",1087,unrelated
Christian Bale Is Steve Jobs,1299,disagree
Journalist James Wright Foley reportedly beheaded by ISIS,1288,discuss
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",320,unrelated
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,1866,discuss
Pentagon: ISIS Got U.S. Weapons Package,2172,agree
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,527,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,1739,unrelated
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,1457,discuss
Here's video of a bird pooping on Vladimir Putin in the middle of a speech,1843,unrelated
Rapper identified as James Foley's executioner: reports,2434,unrelated
Axl Rose Dead? Fans Freak Out Over Death Rumors,633,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,40,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,220,unrelated
"Islamic State Training Pilots in Military Jets, Monitors Say",1294,unrelated
For sale: Tiger's former island in Sweden,2444,agree
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,1644,unrelated
Jihadi John ‘identified as British man from West London’,1198,discuss
Report: NYPD to stop arresting people for minor marijuana offenses,2413,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",381,unrelated
"Audio captured at time of Michael Brown shooting, company says",618,unrelated
SEE IT: California homeless man uses $100 gift to give food to others,941,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,1291,unrelated
Hospital: Man not being treated for Ebola in Kansas City,1095,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,2297,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2385,discuss
Daash Ebola transferred to Mosul {Google Translate],75,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,321,unrelated
Rumors of ISIS leader's death debunked,518,unrelated
"No, a bird didn't poop on Vladimir Putin",2299,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1906,unrelated
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,1731,unrelated
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",598,agree
ISLAMIC STATE ‘FED MURDERED MAN TO HIS OWN MOTHER’,2102,unrelated
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',240,unrelated
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",2087,unrelated
Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,2210,unrelated
Macaulay Culkin dead: Actor is victim of another death hoax,2240,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2075,discuss
Islamic State Leader al-Baghdadi “Not Dead”,1473,agree
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1166,discuss
Al Qaida hostage killed in raid,298,unrelated
"BREAKING: ""Brat Pack"" Judd Nelson Found Dead in Los Angeles Condo",2278,agree
US officials: Video shows American's execution,800,unrelated
Militant Group Says It Killed American Journalist in Syria,2526,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,2338,discuss
BATMAN VS. SUPERMAN BATMOBILE STOLEN,1311,unrelated
Islamic State accused of using chlorine gas on Iraqi soldiers,1267,unrelated
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,2420,discuss
Is Kim Jong Un's sister Kim Yo Jong in charge?,2177,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,493,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1210,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,1503,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,2318,discuss
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1730,discuss
Doubts cast over Nicaragua meteorite claim,524,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,950,unrelated
A viral photo in China shows how to manipulate App Store rankings the hard way,2407,unrelated
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,1588,unrelated
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,526,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1498,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',917,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1528,discuss
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,1293,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,1197,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,2307,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1589,discuss
Mexico Student Massacre Update: More Graves Discovered At Murder Site,1678,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2078,unrelated
North Korea reportedly bans anyone sharing Kim Jong Un's name,2143,unrelated
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,22,unrelated
Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,2125,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2078,unrelated
Cold Turkey,2397,discuss
Nicaragua asks U.S. for help investigating meteorite crater,1790,discuss
Michael Brown shooting audio caught on tape?,1934,discuss
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,1269,unrelated
GCPD Solved Stolen Batmobile Case?,684,discuss
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,968,unrelated
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,817,unrelated
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,2009,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2096,discuss
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1256,unrelated
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",781,unrelated
ISLAMIC STATE ‘FED MURDERED MAN TO HIS OWN MOTHER’,204,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,892,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2044,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",1266,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,40,unrelated
James Foley remembered as 'brave and tireless' journalist,1206,agree
Tiger Woods prices private island at $7.1 million,1954,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,2042,unrelated
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,1693,discuss
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1644,unrelated
Indian worker sacked after going on leave for 24 years,2087,unrelated
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,1125,unrelated
"ISIS Claims Female American Hostage, Kayla Mueller, Killed in Airstrike",532,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",1787,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1166,unrelated
Parents are furious after seven girls aged 13-14 fall pregnant on a school trip,1221,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1580,agree
Christian Bale won't play Steve Jobs,1839,unrelated
Video messaging service verifies timing of CNN audio recording,1299,unrelated
Dog found abandoned at Scottish train station with suitcase of belongings,1647,unrelated
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",892,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,472,unrelated
Report: Exec popped for $300k dinner after run at blackjack,1791,discuss
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,1029,agree
Isis claims to behead US journalist,2450,discuss
James Foley remembered as 'brave and tireless' journalist,1747,agree
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,2374,agree
Someone Spraypainted A Penis On A £1.5m Bugatti Veyron And It Went Very Viral,557,unrelated
Give a homeless man $100 and see what he does with it [Video],2061,agree
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,839,agree
Comcast Says You Can Keep Your Tor,346,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,1237,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1547,unrelated
