Headline,Body ID,Stance
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",404,unrelated
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,1022,agree
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",630,unrelated
Meteorite strike in Nicaragua puzzles experts,1913,agree
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1764,agree
Video shows ISIL beheading of photojournalist James Foley,2524,agree
"No, Jordan's King Abdullah II is not personally flying planes against Isis",773,unrelated
Video shows ISIL beheading of photojournalist James Foley,2109,unrelated
Man chops off own penis after being dumped by his girlfriend,633,unrelated
Missing American journalist reportedly beheaded by Islamic State ,11,unrelated
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2017,discuss
US officials: Video shows American's execution,1569,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1948,unrelated
Matt Taibbi Disappears From Omidyar’s First Look Media,777,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,1107,unrelated
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,1120,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,1603,unrelated
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,892,unrelated
Boston.com pulls story accusing prof of sending ‘racist’ emails,1266,unrelated
Officials: Report That Area Town Is Under Ebola Quarantine Is False,1627,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",568,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2147,discuss
Nigeria Boko Haram blamed for raids despite truce claim,1541,unrelated
IS militant 'Jihadi John' named as Mohammed Emwazi from London,472,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",2496,agree
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2022,discuss
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",2092,discuss
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",2042,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1099,disagree
Man Chops Off and Throws Away His Small Penis After Bad Breakup,908,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",490,unrelated
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,2142,discuss
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,1413,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2313,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1789,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,503,agree
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1308,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,776,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1034,unrelated
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,1024,discuss
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,804,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,527,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1034,unrelated
Christian Bale will not play Steve Jobs,1368,unrelated
Tropical spider 'burrowed under man's skin through scar' - video report,2009,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1057,disagree
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1933,unrelated
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,2133,unrelated
Rapper identified as James Foley's executioner: reports,1649,unrelated
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,2418,discuss
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,2268,unrelated
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,1336,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,269,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,104,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2328,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1471,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,242,unrelated
Islamic State claims to have beheaded American journalist,1361,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1435,unrelated
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,304,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,2123,unrelated
Nigeria says ceasefire agreed with Boko Haram,344,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2403,unrelated
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1374,agree
Michael Zehaf-Bibeau ID’d as Canadian Shooting Suspect in Ottawa,1739,unrelated
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,35,unrelated
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,80,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',720,discuss
Robot security guards now patrolling Microsoft's Silicon Valley campus,1195,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,1921,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1530,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,424,unrelated
400 men cut their testicles off believing it would help them meet God,586,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1660,unrelated
Batmobile wasn't stolen: Cops,1790,unrelated
6 Islamist militants killed in US attack in Somalia,1905,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",979,unrelated
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,365,discuss
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,2017,discuss
"Vice's Shane Smith drops $300,000 on Vegas dinner",1682,agree
Developer quits using the app he was hired to make—or did he?,1372,unrelated
Priest' claim of seeing God as a woman dismissed as hoax,1877,unrelated
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,615,unrelated
James Foley remembered as 'brave and tireless' journalist,481,discuss
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",1658,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1034,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,345,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1832,unrelated
High school student scores $72M playing the stock market,1858,disagree
YPG Confirms: Gill Rosenberg Not Captured in Kobani,214,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1789,unrelated
Doubts cast over Nicaragua meteorite claim,724,unrelated
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,1652,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1347,unrelated
Sugarhill Gang's Big Bank Hank Dead At 57,1996,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,687,unrelated
Pentagon: ISIS Got U.S. Weapons Package,1938,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,2520,unrelated
Doubts cast over Nicaragua meteorite claim,2475,agree
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,43,unrelated
Samsung Supposedly Wins Orders to Produce Apple Watch Components,1771,discuss
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2477,discuss
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1588,unrelated
Mexico prosecutor: Students not in 1st mass graves,1948,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1673,unrelated
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,2264,discuss
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,14,discuss
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,1913,unrelated
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1883,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1538,unrelated
Seven teenage girls get pregnant on school trip,2097,agree
The Case of the Stolen Batmobile Has Been Solved,1807,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2016,agree
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,720,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,702,unrelated
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,1012,unrelated
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,1476,unrelated
Man chops off his penis after his girlfriend breaks up with him,1379,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",139,unrelated
Magic mushrooms found at Buckingham Palace,2519,unrelated
Meteorite 'caused mysterious boom in Nicaragua',1019,unrelated
Ebola Scare in Kansas City,2501,discuss
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,2307,unrelated
Dog abandoned at Scotland train station with suitcase,382,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,220,unrelated
Constipated goldfish operated on by North Walsham vet,924,unrelated
"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",1314,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2526,unrelated
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",2419,discuss
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,516,unrelated
Scientists Doubt That Meteor Caused Crater In Nicaragua,1817,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1817,discuss
Breaking: Soldier shot at National War Memorial in Ottawa,958,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2305,disagree
Michael Phelps’ alleged girlfriend says she was born intersex,324,unrelated
British aid worker David Haines beheaded by ISIL,2102,agree
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,1459,unrelated
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',1104,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,2531,unrelated
Kim Jong-Un planning Scottish restaurant,1438,unrelated
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2184,unrelated
"Therefore, the ""feminist blogger"" who aborted a boy probably fake",2526,discuss
Missing Mexican students 'not found in mass grave',1939,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2296,unrelated
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",2096,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",104,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2404,unrelated
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',2152,unrelated
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,1877,discuss
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,365,unrelated
Purported ISIS claim: Jordan airstrike kills female US hostage,77,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,959,unrelated
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,955,unrelated
Islamic State claims it executed American photojournalist James Foley,1658,discuss
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2236,discuss
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1481,unrelated
Samsung is reportedly making a secret new chip in the Apple Watch,630,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,298,unrelated
"Pizza delivery man gets $2,000 tip",2122,agree
Mexican investigators fear mass grave might hold 43 missing students,1538,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1574,unrelated
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,568,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",2188,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",1708,unrelated
"Stainless steel Apple Watch could cost just $499, but gold will be 10 times as pricey",62,unrelated
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,1256,unrelated
Spider burrowed through tourist's stomach and up into his chest,181,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',170,unrelated
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",2102,unrelated
The Case of the Stolen Batmobile Has Been Solved,917,discuss
CPWD official sacked for absence from duty for 25 years,1951,agree
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,2432,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,1036,discuss
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,1369,unrelated
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,239,unrelated
Tiger Woods' luxe Viking island in Sweden is for sale,1802,unrelated
Dog abandoned at Ayr station with belongings in suitcase,1164,agree
US officials: Video shows American's execution,2314,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1093,discuss
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,2118,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",938,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",1660,unrelated
Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,1364,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1948,unrelated
"Video showing American journalist beheaded believed real, officials and family say",826,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1263,disagree
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,2115,agree
Alleged audio of Michael Brown shooting released,387,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1020,agree
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,2163,unrelated
"Hoax Report Claims 250,000 Texas Turkeys Infected With Ebola",1035,agree
ISIS militants trick mother into ‘eating her kidnapped son’,251,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1982,unrelated
"US Drones, Hunting for ISIS Leader, Seen Flying over Syrian Airspace",2469,discuss
Report of quarantined Texas town NOT real; shared on a 'fake' news website,255,unrelated
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1291,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,775,unrelated
James Foley beheading: London rapper turned jihadist believed to be under investigation for murder of journalist in Syria,616,discuss
Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,2053,discuss
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,1289,unrelated
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,1347,unrelated
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",61,unrelated
"Islamic State leader's family detained by Lebanon, officials say",1787,unrelated
Indian worker sacked after going on leave for 24 years,2042,unrelated
"NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",1260,unrelated
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,931,discuss
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1312,discuss
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2452,discuss
Spider burrowed through tourist's stomach and up into his chest,2042,disagree
"Stainless steel Apple Watch could cost just $499, but gold will be 10 times as pricey",652,unrelated
Cameron vows to hunt down IS 'monsters' after Haines murder,2034,unrelated
Rumors of ISIS leader's death debunked,1360,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,1627,unrelated
Google to Buy Redwood City Offices for $585M,1223,unrelated
Large space object slams Nicaragua’s capital as asteroid passes Earth,1900,unrelated
American hostage killed in rescue attempt in Yemen - senior official,1165,discuss
Tiger Woods prices private island at $7.1 million,2459,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",137,unrelated
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',1883,unrelated
Seth Rogen Is Woz,1849,unrelated
ISIL allegedly kills US journalist in video,1982,unrelated
Terrorism fears rise amid reports of stolen jetliners,1865,discuss
Christian Bale in Talks to Play Steve Jobs (Exclusive),1217,discuss
Large space object slams Nicaragua’s capital as asteroid passes Earth,2154,discuss
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",298,unrelated
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,2058,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1308,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1988,discuss
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,2045,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,1934,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2345,discuss
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1843,unrelated
CPWD official sacked for absence from duty for 25 years,686,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,2005,agree
Does Vogue's New Office Have a Rat Infestation?,891,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,859,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",690,unrelated
Report: Secret Service Lied About White House Fence Jumper,687,unrelated
Electric shock turns Russian boy into Marvel's Magneto,1839,unrelated
People On Twitter Think Macklemore Has Joined ISIS,2237,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",574,unrelated
Vigilantes cut off alleged rapist's penis,805,agree
Star Wars: The Force Awakens to be released this summer?,808,unrelated
"UPDATED 'Jihadi John' identified as Mohammed Emwazi of London, reports say",1427,unrelated
6 hidden mass graves may hold missing Mexican students,683,unrelated
ISIS Video Claims to Show Beheading of British Hostage,2034,unrelated
Apple Watch battery will require nightly charging,2097,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,886,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1744,discuss
Macaulay Culkin Victim of Another Online Death Hoax,2313,unrelated
Nicaragua says meteorite probable cause of blast in capital,269,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),381,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,1893,unrelated
Kurds fear Isis use of chemical weapon in Kobani,137,unrelated
"No, Banksy hasn’t been arrested",1883,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2070,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1844,discuss
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",1239,unrelated
"Israel opens dams, floods Gaza",2313,unrelated
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,1834,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',855,agree
Government fires employee who skipped work for 24 years,686,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,219,discuss
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,2528,discuss
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1254,agree
Developer quits using the app he was hired to make—or did he?,1726,discuss
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",2055,agree
Speeding Up ‘Seinfeld’ For Younger Viewers,1761,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2434,discuss
"Stainless steel Apple Watch could cost just $499, but gold will be 10 times as pricey",731,unrelated
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,2147,unrelated
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",1939,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",903,unrelated
Newly-Found Document Holds Eyewitness Account of Jesus Performing Miracle,239,unrelated
Meet the X-BOY: Electric shock turns kid into MAGNETO,1637,unrelated
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,2137,unrelated
A Bogus Banksy,1867,unrelated
Isis militants claim to have killed US journalist James Foley,2130,unrelated
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",1483,unrelated
GCPD Solved Stolen Batmobile Case?,1311,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,34,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1222,unrelated
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",2302,discuss
Michael Brown shooting audio caught on tape?,1832,unrelated
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",2330,unrelated
"Islamic State leader's family detained by Lebanon, officials say",2337,discuss
"No, that high school kid didn't make $72 million trading stocks",1987,discuss
Duped again: Macaulay Culkin is not dead,1502,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,1839,unrelated
Jordan’s King May Participate Personally In ISIS Raids,1022,unrelated
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",537,discuss
ISIS leader dead?,529,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2132,unrelated
Islamic State claims it executed American photojournalist James Foley,1116,discuss
Tiger Woods prices private island at $7.1 million,2175,discuss
'Feminist' Lana 'Aborts Baby Because It's A Boy' And Is Surprised By Backlash,2220,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1835,discuss
Missing Planes,299,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,2078,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1223,unrelated
Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,1296,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,2156,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2127,unrelated
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,405,unrelated
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,693,unrelated
"Dead for 48 minutes, Catholic Priest claims God is female",2296,unrelated
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,1020,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,269,unrelated
Was The Batmobile Stolen In Detroit?,61,unrelated
